Secciones de la CNAE-09	Tipo de coste	Periodo	Total
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2012T3	101
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2012T2	101,9
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2012T1	103,1
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2011T4	102,7
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2011T3	102,8
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2011T2	101,8
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2011T1	101,3
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2010T4	100,7
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2010T3	101,4
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2010T2	103,1
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2010T1	103,1
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2009T4	104,6
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2009T3	112,3
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2009T2	103,6
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2009T1	103
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2008T4	101,6
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2008T3	100,7
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2008T2	99,2
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2008T1	98,6
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2007T4	98,8
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2007T3	97,7
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2007T2	97
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2007T1	96
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2006T4	94,2
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2006T3	93,1
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2006T2	92,5
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2006T1	91,7
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2005T4	91,2
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2005T3	89,8
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2005T2	89
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2005T1	87,5
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2004T4	85,2
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2004T3	84,9
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2004T2	83,4
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2004T1	82,5
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2003T4	82,3
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2003T3	79,7
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2003T2	79,8
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2003T1	78,2
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2002T4	77,7
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2002T3	77,6
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2002T2	75,9
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2002T1	75,6
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2001T4	73,6
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2001T3	73,3
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2001T2	72,3
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2001T1	71,7
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T4	72
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T3	71,8
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T2	72
P Educación	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T1	72,1
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2014T4	99,1
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2014T3	99,9
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2014T2	98,9
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2014T1	99,1
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2013T4	99,6
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2013T3	97,6
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2013T2	96,4
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2013T1	97,1
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2012T4	94
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2012T3	99,4
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2012T2	99,9
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2012T1	102,1
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2011T4	104,5
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2011T3	102,7
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2011T2	103,4
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2011T1	102,6
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2010T4	102,4
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2010T3	102,9
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2010T2	105,7
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2010T1	104
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2009T4	105,2
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2009T3	104,8
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2009T2	103,8
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2009T1	102,4
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2008T4	101,5
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2008T3	100,3
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2008T2	99
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2008T1	99,3
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2007T4	100,7
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2007T3	100
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2007T2	99,7
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2007T1	96,5
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2006T4	95,5
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2006T3	92,3
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2006T2	91,2
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2006T1	90,1
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2005T4	88,1
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2005T3	87,9
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2005T2	86,7
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2005T1	85,8
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2004T4	86,1
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2004T3	84,3
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2004T2	83,6
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2004T1	82,9
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2003T4	81,8
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2003T3	79,6
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2003T2	80,1
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2003T1	78,3
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2002T4	75,4
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2002T3	74,5
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2002T2	73,2
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2002T1	72,2
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2001T4	72,6
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2001T3	73,2
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2001T2	70,9
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2001T1	71,4
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2000T4	70,3
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2000T3	69,8
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2000T2	69,6
Q Actividades sanitarias y de servicios sociales	Coste laboral total por hora efectiva de trabajo	2000T1	70,6
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2014T4	98,4
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2014T3	99,4
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2014T2	98,2
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2014T1	98,7
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2013T4	99,6
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2013T3	97,2
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2013T2	95,7
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2013T1	96,8
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2012T4	92,9
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2012T3	100
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2012T2	100
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2012T1	102,3
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2011T4	104,9
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2011T3	102,5
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2011T2	103,6
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2011T1	102,3
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2010T4	102,4
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2010T3	103
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2010T2	106,5
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2010T1	104,2
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2009T4	105,4
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2009T3	104,4
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2009T2	104
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2009T1	102,6
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2008T4	101,5
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2008T3	100,5
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2008T2	98,8
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2008T1	99,2
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2007T4	101,3
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2007T3	100,1
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2007T2	100,3
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2007T1	96,9
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2006T4	95,2
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2006T3	92,3
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2006T2	91
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2006T1	89,8
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2005T4	87,8
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2005T3	87,3
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2005T2	86,4
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2005T1	85
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2004T4	86
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2004T3	83,9
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2004T2	83,4
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2004T1	82,7
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2003T4	81,6
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2003T3	79,5
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2003T2	79,7
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2003T1	78,1
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2002T4	75,2
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2002T3	74,3
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2002T2	72,7
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2002T1	72
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2001T4	72,4
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2001T3	73
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2001T2	70,8
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2001T1	71,5
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2000T4	70,5
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2000T3	70,2
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2000T2	69,6
Q Actividades sanitarias y de servicios sociales	Coste salarial total por hora efectiva de trabajo	2000T1	71
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2014T4	101,1
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2014T3	101,7
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2014T2	101,1
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2014T1	100,8
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2013T4	99
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2013T3	99,5
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2013T2	98,6
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2013T1	97,9
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2012T4	97,5
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2012T3	97,9
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2012T2	99,1
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2012T1	101,6
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2011T4	102,9
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2011T3	103,3
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2011T2	102,7
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2011T1	103,7
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2010T4	102,6
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2010T3	102,8
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2010T2	103,2
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2010T1	103
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2009T4	104,7
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2009T3	105,7
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2009T2	102,9
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2009T1	101,5
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2008T4	102,1
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2008T3	99,5
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2008T2	99,6
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2008T1	98,8
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2007T4	99
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2007T3	99,3
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2007T2	97,5
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2007T1	94,6
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2006T4	97,1
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2006T3	91,9
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2006T2	92,2
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2006T1	90,8
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2005T4	89
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2005T3	89,3
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2005T2	88
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2005T1	88,6
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2004T4	86,8
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2004T3	85,1
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2004T2	84,5
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2004T1	83,8
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2003T4	82,2
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2003T3	79,6
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2003T2	81,9
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2003T1	79,2
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2002T4	76
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2002T3	75,4
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2002T2	74,4
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2002T1	72,8
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2001T4	73
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2001T3	74
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2001T2	70,8
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2001T1	70,7
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2000T4	69,6
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2000T3	69
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2000T2	69
Q Actividades sanitarias y de servicios sociales	Otros costes por hora efectiva de trabajo	2000T1	69,1
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2014T4	98,7
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2014T3	99,3
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2014T2	99,2
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2014T1	99,7
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2013T4	98,1
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2013T3	98
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2013T2	97,9
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2013T1	97,6
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2012T4	98,9
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2012T3	100,2
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2012T2	100,8
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2012T1	102,2
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2011T4	102,6
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2011T3	102,5
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2011T2	102,2
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2011T1	102,4
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2010T4	101,7
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2010T3	102,5
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2010T2	103,2
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2010T1	103,7
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2009T4	104,5
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2009T3	104,5
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2009T2	103,6
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2009T1	102,7
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2008T4	101,8
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2008T3	100,3
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2008T2	99,4
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2008T1	98,5
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2007T4	100,3
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2007T3	99,8
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2007T2	98,5
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2007T1	96,1
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2006T4	96
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2006T3	92,5
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2006T2	92
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2006T1	90,3
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2005T4	88,7
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2005T3	87,9
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2005T2	86,6
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2005T1	86,7
